,Entity,Code,Year,AvgCigarettePriceDollars,AvgTaxesAsPctCigarettePrice,EnforceBansTobaccoAd,HelpToQuit,ProductionMT,SalePerDay,GDP_USD,ProductionUSD
696,Thailand,THA,2010,4.603999999999999,66.66,4.0,4.0,24808.19,4.6900000095,5076.339872,236.82130825000004
697,Timor,TLS,2007,1.779,20.349999999999994,2.0,2.0,198862.85,9.700000332699998,523.7375385,1246.20061605
698,Timor,TLS,2010,1.652,20.559999999999995,2.0,2.0,198862.85,9.700000332699998,806.4135263,1246.20061605
699,Timor,TLS,2012,1.652,20.71,2.0,2.0,198862.85,9.700000332699998,1013.042872,1246.20061605
700,Timor,TLS,2014,1.652,22.440000000000005,2.0,2.0,195689.7,9.700000332699998,1232.453997,1246.20061605
701,Togo,TGO,2007,1.7869999999999997,20.349999999999994,2.0,3.0,198862.85,9.700000332699998,449.7382505,1246.20061605
702,Togo,TGO,2010,1.027,58.35,2.0,3.0,3376.98759998,8.310000132999999,534.0447826,50.14983107419999
703,Togo,TGO,2012,1.7409999999999997,58.05999999999999,5.0,3.0,21984.74781301,8.3000001426,571.8067239,187.5651405
704,Togo,TGO,2014,1.7280000000000002,21.349999999999994,5.0,2.0,195689.7,9.700000332699998,640.9342196,1246.20061605
705,Tonga,TON,2007,2.616,74.66999999999999,4.0,2.0,27797.912010455002,6.419999981199998,2910.145122,214.28749626000004
706,Tonga,TON,2010,5.162,69.04,4.0,3.0,21545.79,4.309999942799999,3527.952342,226.272562746
707,Tonga,TON,2014,4.568,66.31,4.0,4.0,26974.0,4.6900000095,4354.24436,242.80701229000002
708,Trinidad and Tobago,TTO,2007,4.4159999999999995,62.31,2.0,3.0,17084.489999999998,5.050000047700001,16539.89075,146.42766400399998
709,Trinidad and Tobago,TTO,2010,4.4159999999999995,62.31,2.0,3.0,17084.489999999998,5.050000047700001,16683.39306,146.42766400399998
710,Trinidad and Tobago,TTO,2012,4.656999999999999,66.39,2.0,4.0,13673.89,5.2200000285999995,19157.45977,146.42766400399998
711,Trinidad and Tobago,TTO,2014,4.548,66.39,2.0,4.0,13673.89,5.1600000381,20270.93377,146.42766400399998
712,Tunisia,TUN,2007,2.966,65.55,4.0,3.0,10447.0,6.4799999237999995,3776.332046,158.097293253
713,Tunisia,TUN,2010,4.502000000000001,70.34,4.0,3.0,27964.190000000002,5.0100000382,4141.975964,248.97018338000004
714,Turkey,TUR,2007,4.569,65.49000000000001,2.0,3.0,21912.7,4.6700000286000005,9791.88245,222.47221276700003
715,Turkey,TUR,2010,4.994,68.66,4.0,5.0,20998.28,4.2599999427999995,10742.77498,170.08327478500001
716,Turkmenistan,TKM,2007,2.611,57.56999999999999,2.0,4.0,17584.872010455,6.3399999141,2600.368758,149.33786711499997
717,Turkmenistan,TKM,2010,4.553999999999999,64.95,2.0,4.0,23856.6,4.9800000191,4439.202128,226.272562746
718,Turkmenistan,TKM,2012,4.85,61.33,2.0,4.0,24039.91,4.479999923599999,6675.178055,236.82130825000004
719,Turkmenistan,TKM,2014,4.796,67.83,4.0,4.0,24808.19,4.8399999618,7962.244925,236.82130825000004
720,Tuvalu,TUV,2007,2.611,57.56999999999999,2.0,4.0,17584.872010455,6.3399999141,2645.109505,149.33786711499997
721,Tuvalu,TUV,2010,2.6450000000000005,67.51,5.0,4.0,22778.84402091,6.5999999049,3024.761774,189.124770476
722,Tuvalu,TUV,2012,4.6259999999999994,64.75000000000001,5.0,4.0,26974.0,4.9800000191,3506.308144,242.80701229000002
723,Tuvalu,TUV,2014,4.6259999999999994,64.75000000000001,5.0,4.0,26974.0,4.9800000191,3398.39675,242.80701229000002
724,Uganda,UGA,2007,1.987,30.339999999999996,2.0,4.0,27561.39591696,9.150000285299999,403.6637446,181.10753907200004
725,Uganda,UGA,2010,1.7309999999999999,59.4,2.0,4.0,26116.175802555,8.3000001426,819.0074652,188.75997205000002
726,Ukraine,UKR,2007,2.5140000000000002,56.980000000000004,2.0,3.0,7053.0,6.469999933199999,3065.611294,158.347211053
727,Ukraine,UKR,2010,1.9829999999999999,58.15999999999999,4.0,3.0,3150.0,8.310000132999999,2965.139715,41.900271456999995
728,United Arab Emirates,ARE,2007,8.45,69.24999999999999,4.0,3.0,21630.33,3.0700000761,41809.46216,359.36557569400003
729,United Arab Emirates,ARE,2010,4.686999999999999,73.35,4.0,5.0,18484.856099999997,5.479999923599999,33893.26387,116.65573512500002
730,United Kingdom,GBR,2007,4.962000000000001,74.21,4.0,5.0,26977.27,4.699999809,50444.93015,372.285518597
731,United Kingdom,GBR,2010,5.93,74.59,4.0,5.0,29401.32,4.0,39536.77268,349.89855175
732,United States,USA,2007,5.6610000000000005,67.55,2.0,3.0,20213.54,4.199999809,47975.9677,351.765168247
733,United States,USA,2010,6.165,53.40999999999999,2.0,5.0,24599.420000000002,3.599999905,48466.6576,443.107179207
734,Uruguay,URY,2007,4.833,63.839999999999996,2.0,5.0,24887.09,4.5799999236,7026.503055,180.91177137800003
735,Uruguay,URY,2010,5.316,73.33000000000001,4.0,5.0,12604.18,4.1399999619,11992.02377,12.07471357
736,Uzbekistan,UZB,2007,1.768,54.31999999999999,2.0,3.0,15141.07189605,8.310000132999999,830.4076942,154.38256739099998
737,Uzbekistan,UZB,2010,4.359,58.11999999999999,2.0,3.0,5597.451896050001,4.8799999712,1634.312095,108.26087022000002
738,Vanuatu,VUT,2007,1.951,21.849999999999998,2.0,2.0,181950.1,9.700000332699998,2352.973255,1177.27494225
739,Vanuatu,VUT,2010,4.502000000000001,68.85,5.0,3.0,21507.48,4.940000057300001,2839.40634,226.272562746
740,Vanuatu,VUT,2012,2.145,48.26,5.0,3.0,33455.323906505,8.1600001332,2997.293432,172.22340074000005
741,Vanuatu,VUT,2014,2.145,48.26,5.0,3.0,33455.323906505,8.1600001332,2926.67996,172.22340074000005
742,Venezuela,VEN,2007,5.0200000000000005,65.94,2.0,4.0,24039.91,4.2899999618,8454.469536,236.82130825000004
743,Venezuela,VEN,2010,4.7540000000000004,66.52,2.0,4.0,20028.06,4.7299999713,13825.35712,208.233127827
744,Venezuela,VEN,2014,4.622,66.52,2.0,4.0,20028.06,5.1400000095000005,16055.64532,208.233127827
745,Vietnam,VNM,2007,1.6269999999999996,57.289999999999985,4.0,3.0,15690.57189605,8.310000132999999,906.2842299,154.38256739099998
746,Vietnam,VNM,2010,1.5859999999999999,58.71999999999999,4.0,3.0,15690.57189605,8.310000132999999,1317.890646,154.38256739099998
